NE_articles,word,n,total,tf,idf,tf_idf
Northeast Article 12,neutralizing,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,next,1,2957,0.000338181,0.628608659,0.000212583
Northeast Article 12,nicola,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,night's,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,nobody,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,none,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,norwegian.that's,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,note,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,nothing,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,obligation,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,obliged,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,off,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,offered,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,offering,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,offset,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,ones,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,opec,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,opposed,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,opposition,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,opprobrium.he,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,ould,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,output,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,overreaching,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,own,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,p.m.education,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,pact,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,pact.asked,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,pact.it's,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,paris.speaking,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,participation,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,parts,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,party,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,patterns,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,pay,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,perspective,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,pests,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,pitching,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,pittsburgh,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,planet's,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,planned,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,played,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,pledges,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,points,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,political,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,politicians,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,polluting,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,poorer,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,position,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,possible,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,potential,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,powerful,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,premier,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,preserve,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,president's,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,presidential,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,prevent,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,prices,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,priority,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,priority.pence,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,probably,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,problems,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,producing,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,production.the,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,program,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,promise,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,promised,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,promising,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,protect,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,protection,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,protest,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,protesting,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,proud,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,prove,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,public,1,2957,0.000338181,0.916290732,0.000309872
Northeast Article 12,publicly,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,put,1,2957,0.000338181,0.762140052,0.000257741
Northeast Article 12,putting,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,rain.she,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,raise,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,re,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,reaching,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,reaction,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,reaffirmed,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,reaffirming,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,real,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,rear,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,reason,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,recent,1,2957,0.000338181,0.628608659,0.000212583
Northeast Article 12,record,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,reducing,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,refreshing,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,refusing,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,regard,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,regretted,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,regulatory,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,reiterated,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,released,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,rely,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,remained,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,remarks,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,renders,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,renegotiated.downing,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,replied,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,reply,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,reported,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,represent,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,representative,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,requested,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,require,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,resistance,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,resolutely,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,responded,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,responsibility,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,responsible,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,rest,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,result,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,rex,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,rise,1,2957,0.000338181,0.628608659,0.000212583
Northeast Article 12,robinson,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,rogue,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,role,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,rolls,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,room,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,rose,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,rule,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,run,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,russia.modi,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,s,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,said.estonia,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,saying,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,scenario,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,school,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,scientists,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,scott,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,scottish,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,sealed,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,see,1,2957,0.000338181,0.916290732,0.000309872
Northeast Article 12,seeks,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,seller,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,seoul,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,separate,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,seriousness,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,set,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,severe,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,shares,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,she's,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,sheets,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,short,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,shortfall,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,should,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,showing,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,sighted,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,signatory,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,signed,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,significance,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,signing,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,signs,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,similar,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,since,1,2957,0.000338181,0.916290732,0.000309872
Northeast Article 12,single,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,singular,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,six,1,2957,0.000338181,0.628608659,0.000212583
Northeast Article 12,slow,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,smaller,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,snatch,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,society,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,solidarity,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,something,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,south,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,spain,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,spanish,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,speak,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,special,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,spoil,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,stage,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,stand,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,start,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,statement.in,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,statement.the,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,steps,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,stick,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,sticking,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,still,1,2957,0.000338181,0.510825624,0.000172751
Northeast Article 12,stressing,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,stronger,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,sturgeon,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,subservience,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,success,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,such,1,2957,0.000338181,0.405465108,0.00013712
Northeast Article 12,suffering,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,support,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,supporters,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,supporting,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,sussex,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,swede,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,sweden,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,tackle,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,talks,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,technology,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,tell,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,telling,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,terblanche,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,term,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,terrific,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,that's,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,there,1,2957,0.000338181,0.628608659,0.000212583
Northeast Article 12,theresa,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,these,1,2957,0.000338181,0.405465108,0.00013712
Northeast Article 12,three,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,through,1,2957,0.000338181,1.098612289,0.000371529
Northeast Article 12,thursday's,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,today,1,2957,0.000338181,0.916290732,0.000309872
Northeast Article 12,together,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,tokyo,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,tons,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,too,1,2957,0.000338181,0.916290732,0.000309872
Northeast Article 12,too.the,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,took,1,2957,0.000338181,1.32175584,0.000446992
Northeast Article 12,touched,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,transfer,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,treaty,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,trump.mayor,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,try,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,trying,1,2957,0.000338181,1.609437912,0.000544281
Northeast Article 12,tusk,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,u.k,1,2957,0.000338181,2.014903021,0.000681401
Northeast Article 12,u.s.pruitt,1,2957,0.000338181,2.708050201,0.00091581
Northeast Article 12,u.s.the,1,2957,0.000338181,2.708050201,0.00091581
